TREF TMECH 298.0 298.0
NN0001    4.19E-11  4.19E-11 SAR, SAR
PH000Q    6.87E-12  6.87E-12 SAR, SAR
KK7000    1.03E-12  1.03E-12 SAR, SAR
HK800E    1.29E-11  1.29E-11 SAR, SAR
HN900S    1.54E-11  1.54E-11 SAR, SAR
NN7007    2.65E-11  2.65E-11 SAR, SAR
NN900N    9.76E-12  9.76E-12 SAR, SAR
GN7005    2.81E-11  2.81E-11 SAR, SAR
ND600A    1.16E-11  1.16E-11 SAR, SAR
TH7003    1.64E-11  1.64E-11 SAR, SAR
GH8000    3.61E-11  3.61E-11 SAR, SAR
GH5000    5.31E-11  5.31E-11 SAR, SAR
HN900D    3.84E-11  3.84E-11 SAR, SAR
TA900P    1.67E-11  1.67E-11 SAR, SAR
PN000N    1.26E-12  1.26E-12 SAR, SAR
HN8002    3.17E-11  3.17E-11 SAR, SAR
PD6004    2.22E-11  2.22E-11 SAR, SAR
AU7002    3.26E-11  3.26E-11 SAR, SAR
PN000B    2.12E-12  2.12E-12 SAR, SAR
EH0001    9.13E-11  9.13E-11 SAR, SAR
TH002u    5.03E-12  5.03E-12 SAR, SAR
TH001y    2.84E-11  2.84E-11 SAR, SAR
TH001x    5.37E-11  5.37E-11 SAR, SAR
HN700W    5.40E-11  5.40E-11 SAR, SAR
HN000n    4.01E-11  4.01E-11 SAR, SAR
DD8003    6.29E-11  6.29E-11 SAR, SAR
HD8009    3.09E-11  3.09E-11 SAR, SAR
TH002V    5.13E-11  5.13E-11 SAR, SAR
HN001A    3.62E-11  3.62E-11 SAR, SAR
TT003k    7.08E-12  7.08E-12 SAR, SAR
TN001q    2.86E-11  2.86E-11 SAR, SAR
TE000Y    5.00E-12  5.00E-12 SAR, SAR
TN000F    3.10E-11  3.10E-11 SAR, SAR
DD900B    6.38E-11  6.38E-11 SAR, SAR
GK6000    2.08E-11  2.08E-11 SAR, SAR
GH700E    3.37E-11  3.37E-11 SAR, SAR
TH001T    1.53E-11  1.53E-11 SAR, SAR
NN700A    3.42E-11  3.42E-11 SAR, SAR
HN901F    4.96E-12  4.96E-12 SAR, SAR
NK8009    4.20E-12  4.20E-12 SAR, SAR
TN9007    2.27E-12  2.27E-12 SAR, SAR
HD600N    4.11E-11  4.11E-11 SAR, SAR
DD6006    5.56E-11  5.56E-11 SAR, SAR
HN000U    3.70E-11  3.70E-11 SAR, SAR
TH0026    1.87E-11  1.87E-11 SAR, SAR
ND5005    3.45E-11  3.45E-11 SAR, SAR
HN000x    2.41E-11  2.41E-11 SAR, SAR
HH5000    2.45E-11  2.45E-11 SAR, SAR
HN700n    3.93E-11  3.93E-11 SAR, SAR
PK7007    1.01E-12  1.01E-12 SAR, SAR
HD800E    3.50E-11  3.50E-11 SAR, SAR
TN7007    3.48E-12  3.48E-12 SAR, SAR
TP8008    2.33E-12  2.33E-12 SAR, SAR
ND8009    3.24E-11  3.24E-11 SAR, SAR
HN9014    4.74E-11  4.74E-11 SAR, SAR
TH0027    2.31E-11  2.31E-11 SAR, SAR
TN9008    3.14E-12  3.14E-12 SAR, SAR
UD700K    4.81E-11  4.81E-11 SAR, SAR
PU6003    4.10E-11  4.10E-11 SAR, SAR
HU8008    1.05E-10  1.05E-10 SAR, SAR
HN600g    5.71E-11  5.71E-11 SAR, SAR
HN600d    4.01E-11  4.01E-11 SAR, SAR
HK6003    1.42E-11  1.42E-11 SAR, SAR
HD700r    7.19E-11  7.19E-11 SAR, SAR
HD600T    9.30E-11  9.30E-11 SAR, SAR
TH003l    2.98E-11  2.98E-11 SAR, SAR
PN900B    2.95E-12  2.95E-12 SAR, SAR
HN800e    2.47E-11  2.47E-11 SAR, SAR
HN001S    3.46E-11  3.46E-11 SAR, SAR
AN800H    3.52E-12  3.52E-12 SAR, SAR
HD9017    2.64E-11  2.64E-11 SAR, SAR
HN0016    6.89E-11  6.89E-11 SAR, SAR
EN7002    2.50E-12  2.50E-12 SAR, SAR
TD9004    1.77E-11  1.77E-11 SAR, SAR
GH5002    1.62E-11  1.62E-11 SAR, SAR
HN700r    3.61E-11  3.61E-11 SAR, SAR
PH6003    3.27E-11  3.27E-11 SAR, SAR
HH700I    5.40E-11  5.40E-11 SAR, SAR
HD600A    3.78E-11  3.78E-11 SAR, SAR
NN700J    1.39E-11  1.39E-11 SAR, SAR
TT002C    1.34E-11  1.34E-11 SAR, SAR
TH004X    1.39E-11  1.39E-11 SAR, SAR
HH000m    4.93E-11  4.93E-11 SAR, SAR
TA900d    1.55E-11  1.55E-11 SAR, SAR
ED8000    2.44E-11  2.44E-11 SAR, SAR
TN900N    1.48E-12  1.48E-12 SAR, SAR
NK8003    4.10E-11  4.10E-11 SAR, SAR
GH6003    2.73E-11  2.73E-11 SAR, SAR
HH900k    5.55E-11  5.55E-11 SAR, SAR
TH004F    3.29E-11  3.29E-11 SAR, SAR
DD6005    3.48E-11  3.48E-11 SAR, SAR
TH900n    3.60E-11  3.60E-11 SAR, SAR
TH001O    3.03E-11  3.03E-11 SAR, SAR
DK6000    5.29E-11  5.29E-11 SAR, SAR
GD2000    1.60E-11  1.60E-11 SAR, SAR
NK4002    2.54E-13  2.54E-13 SAR, SAR
TH003s    2.89E-11  2.89E-11 SAR, SAR
GK7001    7.54E-12  7.54E-12 SAR, SAR
GH700B    3.52E-11  3.52E-11 SAR, SAR
TE000g    2.11E-11  2.11E-11 SAR, SAR
TA9008    6.94E-12  6.94E-12 SAR, SAR
GN0003    4.02E-11  4.02E-11 SAR, SAR
HD600Q    2.62E-11  2.62E-11 SAR, SAR
DK3001    1.81E-11  1.81E-11 SAR, SAR
PN000F    1.60E-12  1.60E-12 SAR, SAR
AN9004    3.11E-12  3.11E-12 SAR, SAR
AN000G    3.70E-11  3.70E-11 SAR, SAR
TN8003    1.55E-11  1.55E-11 SAR, SAR
ND6005    2.10E-11  2.10E-11 SAR, SAR
NN000X    4.19E-11  4.19E-11 SAR, SAR
NN0006    2.45E-11  2.45E-11 SAR, SAR
GH8004    4.64E-11  4.64E-11 SAR, SAR
PD9007    4.47E-11  4.47E-11 SAR, SAR
PN700A    1.95E-12  1.95E-12 SAR, SAR
TH002M    3.31E-11  3.31E-11 SAR, SAR
HH700N    9.09E-11  9.09E-11 SAR, SAR
HD700b    2.60E-11  2.60E-11 SAR, SAR
GN6001    2.57E-11  2.57E-11 SAR, SAR
DK9008    3.23E-11  3.23E-11 SAR, SAR
DK6002    3.57E-11  3.57E-11 SAR, SAR
TT002I    3.10E-12  3.10E-12 SAR, SAR
TA800c    9.69E-12  9.69E-12 SAR, SAR
TA7005    5.70E-12  5.70E-12 SAR, SAR
AN7009    5.16E-12  5.16E-12 SAR, SAR
AH700F    9.49E-12  9.49E-12 SAR, SAR
PN0006    7.40E-12  7.40E-12 SAR, SAR
TH002x    2.55E-11  2.55E-11 SAR, SAR
HN001H    2.59E-11  2.59E-11 SAR, SAR
HN901t    1.99E-11  1.99E-11 SAR, SAR
TH003y    4.35E-11  4.35E-11 SAR, SAR
TA000X    9.39E-12  9.39E-12 SAR, SAR
HD700l    2.94E-11  2.94E-11 SAR, SAR
PK9007    4.51E-11  4.51E-11 SAR, SAR
TN700G    1.60E-12  1.60E-12 SAR, SAR
PH0008    2.01E-11  2.01E-11 SAR, SAR
TA000N    1.15E-11  1.15E-11 SAR, SAR
TA800U    1.63E-12  1.63E-12 SAR, SAR
UD700C    3.95E-11  3.95E-11 SAR, SAR
HN0019    2.87E-11  2.87E-11 SAR, SAR
GG8000    1.64E-11  1.64E-11 SAR, SAR
AK9000    8.79E-12  8.79E-12 SAR, SAR
NN700M    1.41E-11  1.41E-11 SAR, SAR
PN8001    2.24E-11  2.24E-11 SAR, SAR
PN7007    8.51E-12  8.51E-12 SAR, SAR
ND6004    2.00E-11  2.00E-11 SAR, SAR
HN700Z    2.85E-11  2.85E-11 SAR, SAR
EP9001    1.97E-11  1.97E-11 SAR, SAR
HD700j    3.56E-11  3.56E-11 SAR, SAR
AN8001    2.38E-11  2.38E-11 SAR, SAR
TH900f    3.15E-11  3.15E-11 SAR, SAR
TH800I    3.57E-11  3.57E-11 SAR, SAR
TH901q    8.69E-12  8.69E-12 SAR, SAR
TH901p    2.05E-11  2.05E-11 SAR, SAR
DK900Q    2.95E-11  2.95E-11 SAR, SAR
NN000N    2.53E-11  2.53E-11 SAR, SAR
HN000q    7.50E-12  7.50E-12 SAR, SAR
TE000a    2.48E-11  2.48E-11 SAR, SAR
PN0004    3.28E-11  3.28E-11 SAR, SAR
NK3000    5.40E-13  2.54E-13 DATA, SAR
DK8005    3.52E-11  3.52E-11 SAR, SAR
HH000b    5.23E-11  5.23E-11 SAR, SAR
TH901P    4.30E-11  4.30E-11 SAR, SAR
TH7009    4.31E-11  4.31E-11 SAR, SAR
TT900V    1.36E-11  1.36E-11 SAR, SAR
AK9006    1.87E-12  1.87E-12 SAR, SAR
AD0000    4.33E-11  4.33E-11 SAR, SAR
TN001a    3.43E-11  3.43E-11 SAR, SAR
PN6003    1.74E-12  1.74E-12 SAR, SAR
HN5006    1.39E-11  1.39E-11 SAR, SAR
HN5005    5.53E-12  5.53E-12 SAR, SAR
TH901f    8.66E-12  8.66E-12 SAR, SAR
HN9011    1.41E-11  1.41E-11 SAR, SAR
TH700b    2.48E-11  2.48E-11 SAR, SAR
TH001u    1.49E-11  1.49E-11 SAR, SAR
GK9001    3.07E-11  3.07E-11 SAR, SAR
AH800B    1.51E-11  1.51E-11 SAR, SAR
PA8008    1.65E-11  1.65E-11 SAR, SAR
AH700D    1.95E-11  1.95E-11 SAR, SAR
HN900Z    1.32E-11  1.32E-11 SAR, SAR
TN001b    1.44E-11  1.44E-11 SAR, SAR
HN000T    2.75E-11  2.75E-11 SAR, SAR
PH9006    2.60E-11  2.60E-11 SAR, SAR
TT001v    4.55E-12  4.55E-12 SAR, SAR
TH003a    5.22E-11  5.22E-11 SAR, SAR
PN8002    2.19E-11  2.19E-11 SAR, SAR
AH5001    1.27E-11  1.27E-11 SAR, SAR
AD5000    1.03E-11  1.03E-11 SAR, SAR
TA000V    2.07E-11  2.07E-11 SAR, SAR
TH700S    1.99E-11  1.99E-11 SAR, SAR
NN700G    1.47E-11  1.47E-11 SAR, SAR
TT002w    2.10E-11  2.10E-11 SAR, SAR
TE900F    1.74E-11  1.74E-11 SAR, SAR
TE000o    4.66E-11  4.66E-11 SAR, SAR
HN700v    2.67E-11  2.67E-11 SAR, SAR
ND700k    3.55E-11  3.55E-11 SAR, SAR
TN000O    2.39E-11  2.39E-11 SAR, SAR
NK5000    1.14E-11  1.14E-11 SAR, SAR
HN600V    1.88E-11  1.88E-11 SAR, SAR
TT003o    7.08E-12  7.08E-12 SAR, SAR
TT003m    9.86E-12  9.86E-12 SAR, SAR
TH901t    8.23E-12  8.23E-12 SAR, SAR
TH901s    6.91E-12  6.91E-12 SAR, SAR
TH901r    1.42E-11  1.42E-11 SAR, SAR
ND900i    2.53E-11  2.53E-11 SAR, SAR
ND5003    1.95E-11  1.95E-11 SAR, SAR
HH700J    8.24E-11  8.24E-11 SAR, SAR
TH000U    5.54E-11  5.54E-11 SAR, SAR
DK8004    2.30E-11  2.30E-11 SAR, SAR
HD900T    4.22E-11  4.22E-11 SAR, SAR
TH001c    2.89E-11  2.89E-11 SAR, SAR
AA9007    4.26E-12  4.26E-12 SAR, SAR
HH8007    2.82E-11  2.82E-11 SAR, SAR
TN0018    4.12E-12  4.12E-12 SAR, SAR
TH000Y    3.73E-11  3.73E-11 SAR, SAR
TH0036    4.10E-11  4.10E-11 SAR, SAR
KK4000    3.04E-12  3.04E-12 SAR, SAR
HK5006    1.49E-11  1.49E-11 SAR, SAR
HN7004    8.76E-11  8.76E-11 SAR, SAR
HD900S    4.43E-11  4.43E-11 SAR, SAR
PH9002    3.97E-11  3.97E-11 SAR, SAR
PH9000    2.98E-11  2.98E-11 SAR, SAR
PD9005    5.91E-11  5.91E-11 SAR, SAR
HN6000    3.09E-11  3.09E-11 SAR, SAR
HD6007    2.78E-11  2.78E-11 SAR, SAR
TE000W    3.76E-12  3.76E-12 SAR, SAR
HD500G    1.69E-11  1.69E-11 SAR, SAR
TN001n    3.06E-12  3.06E-12 SAR, SAR
NK800D    3.90E-12  3.90E-12 SAR, SAR
ND900u    3.32E-11  3.32E-11 SAR, SAR
TT003Y    3.05E-12  3.05E-12 SAR, SAR
PU9000    6.99E-11  6.99E-11 SAR, SAR
GH7003    2.85E-11  2.85E-11 SAR, SAR
PN0003    6.45E-12  6.45E-12 SAR, SAR
GH700C    3.07E-11  3.07E-11 SAR, SAR
TN900D    7.55E-12  7.55E-12 SAR, SAR
PH000T    3.39E-11  3.39E-11 SAR, SAR
AN6000    2.25E-11  2.25E-11 SAR, SAR
NN000O    2.15E-11  2.15E-11 SAR, SAR
PN7008    4.29E-12  4.29E-12 SAR, SAR
NN7004    2.18E-11  2.18E-11 SAR, SAR
TH700d    1.67E-11  1.67E-11 SAR, SAR
HN700o    1.75E-11  1.75E-11 SAR, SAR
HD900n    7.00E-11  7.00E-11 SAR, SAR
TN900V    5.74E-12  5.74E-12 SAR, SAR
NU0005    4.51E-11  4.51E-11 SAR, SAR
HD6003    3.68E-11  3.68E-11 SAR, SAR
TA7002    2.15E-12  2.15E-12 SAR, SAR
NN6002    2.14E-11  2.14E-11 SAR, SAR
AN9000    3.06E-11  3.06E-11 SAR, SAR
TH003Y    2.07E-11  2.07E-11 SAR, SAR
GD9000    2.57E-11  2.57E-11 SAR, SAR
TN001Z    4.74E-11  4.74E-11 SAR, SAR
TH001L    5.24E-11  5.24E-11 SAR, SAR
PN8003    1.98E-11  1.98E-11 SAR, SAR
HK5002    2.23E-11  2.23E-11 SAR, SAR
TP900R    2.90E-12  2.90E-12 SAR, SAR
HN700k    2.50E-11  2.50E-11 SAR, SAR
HN500B    8.98E-12  8.98E-12 SAR, SAR
HD000w    5.74E-11  5.74E-11 SAR, SAR
HN700P    3.13E-11  3.13E-11 SAR, SAR
TT001N    4.32E-11  4.32E-11 SAR, SAR
TH900S    8.77E-12  8.77E-12 SAR, SAR
TH002R    2.17E-11  2.17E-11 SAR, SAR
AH0004    7.16E-11  7.16E-11 SAR, SAR
ND000k    1.74E-11  1.74E-11 SAR, SAR
TT002F    3.87E-12  3.87E-12 SAR, SAR
AH0008    2.25E-11  2.25E-11 SAR, SAR
AD0006    5.24E-11  5.24E-11 SAR, SAR
AH800c    2.64E-11  2.64E-11 SAR, SAR
GK9004    1.88E-11  1.88E-11 SAR, SAR
HK6008    4.11E-12  4.11E-12 SAR, SAR
PH6001    2.52E-11  2.52E-11 SAR, SAR
EH8003    2.61E-11  2.61E-11 SAR, SAR
TN001j    3.87E-12  3.87E-12 SAR, SAR
NU7008    3.64E-11  3.64E-11 SAR, SAR
HN900W    1.26E-11  1.26E-11 SAR, SAR
NN900I    3.21E-11  3.21E-11 SAR, SAR
TH901A    4.00E-11  4.00E-11 SAR, SAR
TH003B    3.65E-11  3.65E-11 SAR, SAR
TH003m    5.91E-11  5.91E-11 SAR, SAR
EH000C    3.63E-11  3.63E-11 SAR, SAR
EH0008    1.56E-11  1.56E-11 SAR, SAR
ED000D    4.63E-11  4.63E-11 SAR, SAR
NK3001    3.03E-12  3.03E-12 SAR, SAR
HN600Y    6.97E-12  6.97E-12 SAR, SAR
TT900X    2.37E-11  2.37E-11 SAR, SAR
HD900J    3.42E-11  3.42E-11 SAR, SAR
DD900A    5.79E-11  5.79E-11 SAR, SAR
TG000Q    4.32E-11  4.32E-11 SAR, SAR
PH4000    2.33E-11  2.33E-11 SAR, SAR
PK9004    1.85E-11  1.85E-11 SAR, SAR
HK800B    3.00E-11  3.00E-11 SAR, SAR
TA800P    5.64E-12  5.64E-12 SAR, SAR
AH700E    3.33E-11  3.33E-11 SAR, SAR
TT003j    1.57E-11  1.57E-11 SAR, SAR
TP000L    6.11E-11  6.11E-11 SAR, SAR
PN5002    1.57E-11  1.57E-11 SAR, SAR
PN4003    3.14E-12  3.14E-12 SAR, SAR
ND3001    1.65E-11  1.65E-11 SAR, SAR
HN4003    1.95E-11  1.95E-11 SAR, SAR
TH700P    2.05E-11  2.05E-11 SAR, SAR
AN8007    9.60E-13  9.60E-13 SAR, SAR
TH001E    2.21E-11  2.21E-11 SAR, SAR
HD700B    5.23E-11  5.23E-11 SAR, SAR
TA900B    5.88E-12  5.88E-12 SAR, SAR
NK800C    1.14E-12  1.14E-12 SAR, SAR
HN901B    7.14E-12  7.14E-12 SAR, SAR
TH900I    2.17E-11  2.17E-11 SAR, SAR
TH900H    2.90E-11  2.90E-11 SAR, SAR
TH901o    1.06E-11  1.06E-11 SAR, SAR
UD900A    5.96E-11  5.96E-11 SAR, SAR
HH000L    5.98E-11  5.98E-11 SAR, SAR
NN7005    3.47E-11  3.47E-11 SAR, SAR
TP000A    4.47E-12  4.47E-12 SAR, SAR
TT0038    3.09E-11  3.09E-11 SAR, SAR
TE000q    4.99E-11  4.99E-11 SAR, SAR
HD9003    6.76E-11  6.76E-11 SAR, SAR
HN700J    3.05E-11  3.05E-11 SAR, SAR
TT900H    9.95E-12  9.95E-12 SAR, SAR
DD9002    4.60E-11  4.60E-11 SAR, SAR
ND6000    3.45E-11  3.45E-11 SAR, SAR
ED8004    6.41E-11  6.41E-11 SAR, SAR
TN9004    4.64E-12  4.64E-12 SAR, SAR
TH002p    2.33E-11  2.33E-11 SAR, SAR
HH900Q    4.70E-11  4.70E-11 SAR, SAR
TH901e    1.77E-11  1.77E-11 SAR, SAR
HN900z    3.80E-11  3.80E-11 SAR, SAR
HH000E    3.98E-11  3.98E-11 SAR, SAR
HD000S    6.34E-11  6.34E-11 SAR, SAR
PA8004    2.74E-12  2.74E-12 SAR, SAR
TA0007    4.90E-12  4.90E-12 SAR, SAR
NU700J    3.84E-11  3.84E-11 SAR, SAR
TH002n    2.57E-11  2.57E-11 SAR, SAR
HD000n    5.18E-11  5.18E-11 SAR, SAR
DO3001    2.94E-11  2.94E-11 SAR, SAR
ND600G    2.30E-11  2.30E-11 SAR, SAR
HN7018    2.70E-11  2.70E-11 SAR, SAR
PO6002    3.75E-11  3.75E-11 SAR, SAR
HD600U    2.22E-11  2.22E-11 SAR, SAR
TH002l    3.71E-11  3.71E-11 SAR, SAR
HD500C    9.24E-11  9.24E-11 SAR, SAR
NK900C    2.31E-12  2.31E-12 SAR, SAR
HD0007    6.81E-11  6.81E-11 SAR, SAR
HN700m    5.58E-11  5.58E-11 SAR, SAR
TH002b    4.02E-11  4.02E-11 SAR, SAR
TH002Z    4.72E-11  4.72E-11 SAR, SAR
TT001g    1.15E-11  1.15E-11 SAR, SAR
TP000O    3.51E-12  3.51E-12 SAR, SAR
TH901c    9.84E-12  9.84E-12 SAR, SAR
TD900A    3.20E-11  3.20E-11 SAR, SAR
HH000B    4.59E-11  4.59E-11 SAR, SAR
HD000M    6.95E-11  6.95E-11 SAR, SAR
TE000I    3.40E-12  3.40E-12 SAR, SAR
TN8005    2.16E-11  2.16E-11 SAR, SAR
NK0001    3.46E-12  3.46E-12 SAR, SAR
KK5001    5.76E-12  5.76E-12 SAR, SAR
TT003q    1.10E-11  1.10E-11 SAR, SAR
TN001Q    1.34E-11  1.34E-11 SAR, SAR
TT003u    2.28E-11  2.28E-11 SAR, SAR
TE000y    6.77E-11  6.77E-11 SAR, SAR
HN0014    5.96E-11  5.96E-11 SAR, SAR
TT001r    3.14E-12  3.14E-12 SAR, SAR
TT000a    6.74E-12  6.74E-12 SAR, SAR
TH000Q    1.37E-11  1.37E-11 SAR, SAR
NK6001    4.68E-12  4.68E-12 SAR, SAR
KO3000    4.45E-12  4.45E-12 DATA, DATA
NN8007    2.05E-12  2.05E-12 SAR, SAR
TK7002    1.49E-12  1.49E-12 SAR, SAR
TT900Q    9.30E-12  9.30E-12 SAR, SAR
HN000k    2.92E-11  2.92E-11 SAR, SAR
TG000D    2.25E-11  2.25E-11 SAR, SAR
TT002r    1.42E-11  1.42E-11 SAR, SAR
AN5009    1.74E-12  1.74E-12 SAR, SAR
PD7001    3.06E-11  3.06E-11 SAR, SAR
PA8001    1.67E-11  1.67E-11 SAR, SAR
EH0004    2.68E-11  2.68E-11 SAR, SAR
HD800F    2.63E-11  2.63E-11 SAR, SAR
HN4004    3.30E-11  3.30E-11 SAR, SAR
ND700J    3.05E-11  3.05E-11 SAR, SAR
GN700D    1.21E-11  1.21E-11 SAR, SAR
TN900Q    3.57E-12  3.57E-12 SAR, SAR
AN9002    2.50E-11  2.50E-11 SAR, SAR
HN700S    3.77E-11  3.77E-11 SAR, SAR
ND0007    2.47E-11  2.47E-11 SAR, SAR
GU6002    6.37E-11  6.37E-11 SAR, SAR
HN900g    2.53E-11  2.53E-11 SAR, SAR
TE000w    1.74E-11  1.74E-11 SAR, SAR
HH8002    4.96E-11  4.96E-11 SAR, SAR
DD7001    4.95E-11  4.95E-11 SAR, SAR
PO6001    5.79E-12  5.79E-12 SAR, SAR
AK7002    2.17E-11  2.17E-11 SAR, SAR
HK6002    3.11E-11  3.11E-11 SAR, SAR
NN900K    3.54E-12  3.54E-12 SAR, SAR
TH900k    3.25E-11  3.25E-11 SAR, SAR
TH004C    3.26E-11  3.26E-11 SAR, SAR
TH6004    8.44E-12  8.44E-12 SAR, SAR
TH002e    4.93E-11  4.93E-11 SAR, SAR
HN700K    3.24E-11  3.24E-11 SAR, SAR
TE000l    3.04E-11  3.04E-11 SAR, SAR
TE000k    1.60E-11  1.60E-11 SAR, SAR
TA000P    3.17E-11  3.17E-11 SAR, SAR
TA000O    1.65E-11  1.65E-11 SAR, SAR
PN6005    2.24E-11  2.24E-11 SAR, SAR
PN5003    3.21E-12  3.21E-12 SAR, SAR
ND700h    4.90E-11  4.90E-11 SAR, SAR
HN7012    3.78E-11  3.78E-11 SAR, SAR
HN7011    2.74E-11  2.74E-11 SAR, SAR
HN500A    2.69E-11  2.69E-11 SAR, SAR
HN4005    7.00E-12  7.00E-12 SAR, SAR
TN0011    6.30E-12  6.30E-12 SAR, SAR
PH9005    2.03E-10  2.03E-10 SAR, SAR
HH900j    1.89E-10  1.89E-10 SAR, SAR
HD600P    4.82E-11  4.82E-11 SAR, SAR
DK6007    3.16E-11  3.16E-11 SAR, SAR
TP900D    4.08E-12  4.08E-12 SAR, SAR
DD9008    5.66E-11  5.66E-11 SAR, SAR
HD7012    4.23E-11  4.23E-11 SAR, SAR
NO3000    3.90E-12  3.90E-12 SAR, SAR
NN8005    2.06E-11  2.06E-11 SAR, SAR
PO4001    8.42E-13  8.42E-13 SAR, SAR
HH900p    1.52E-11  1.52E-11 SAR, SAR
HH000u    5.08E-11  5.08E-11 SAR, SAR
DD700C    4.33E-11  4.33E-11 SAR, SAR
HD901R    3.21E-11  3.21E-11 SAR, SAR
HD000x    5.29E-11  5.29E-11 SAR, SAR
PN700C    2.13E-11  2.13E-11 SAR, SAR
HN600N    2.51E-11  2.51E-11 SAR, SAR
GN7007    7.11E-12  7.11E-12 SAR, SAR
TH003k    2.73E-11  2.73E-11 SAR, SAR
PN2000    1.23E-14  1.23E-14 SAR, SAR
HN001R    3.27E-11  3.27E-11 SAR, SAR
TT002T    8.70E-11  8.70E-11 SAR, SAR
TH901S    5.14E-11  5.14E-11 SAR, SAR
HD900d    4.97E-11  4.97E-11 SAR, SAR
GN700B    6.99E-12  6.99E-12 SAR, SAR
HN700G    2.52E-11  2.52E-11 SAR, SAR
TT900d    2.00E-11  2.00E-11 SAR, SAR
TT003y    2.96E-11  2.96E-11 SAR, SAR
TE900M    3.54E-11  3.54E-11 SAR, SAR
TT003N    3.51E-12  3.51E-12 SAR, SAR
TD8005    2.52E-11  2.52E-11 SAR, SAR
TP800C    2.85E-11  2.85E-11 SAR, SAR
TH700h    3.43E-11  3.43E-11 SAR, SAR
DD7004    6.41E-11  6.41E-11 SAR, SAR
PN700H    1.28E-11  1.28E-11 SAR, SAR
HN600h    2.06E-11  2.06E-11 SAR, SAR
PH6004    4.95E-11  4.95E-11 SAR, SAR
HH700M    5.07E-11  5.07E-11 SAR, SAR
HH5002    5.15E-11  5.15E-11 SAR, SAR
AD6002    2.63E-11  2.63E-11 SAR, SAR
PN3001    5.01E-14  5.01E-14 SAR, SAR
HK800D    9.52E-12  9.52E-12 SAR, SAR
DD900G    3.57E-11  3.57E-11 SAR, SAR
HD500E    3.05E-11  3.05E-11 SAR, SAR
HN700M    3.37E-11  3.37E-11 SAR, SAR
ND5004    1.95E-11  1.95E-11 SAR, SAR
AG9003    1.45E-11  1.45E-11 SAR, SAR
TA000M    9.61E-12  9.61E-12 SAR, SAR
TH002t    1.86E-11  1.86E-11 SAR, SAR
TT000h    2.50E-11  2.50E-11 SAR, SAR
ND900Q    2.59E-11  2.59E-11 SAR, SAR
AH700B    1.42E-10  1.42E-10 SAR, SAR
TP000P    3.27E-11  3.27E-11 SAR, SAR
HN700a    3.70E-11  3.70E-11 SAR, SAR
HD800H    5.70E-11  5.70E-11 SAR, SAR
PK7004    2.71E-11  2.71E-11 SAR, SAR
TG000O    3.90E-11  3.90E-11 SAR, SAR
AH9000    3.84E-11  3.84E-11 SAR, SAR
HN700E    2.91E-11  2.91E-11 SAR, SAR
PP8000    8.35E-12  8.35E-12 SAR, SAR
NN700W    3.44E-11  3.44E-11 SAR, SAR
HH700S    5.69E-11  5.69E-11 SAR, SAR
NK600A    3.80E-12  3.80E-12 SAR, SAR
HN900y    9.19E-12  9.19E-12 SAR, SAR
HN600T    1.31E-11  1.31E-11 SAR, SAR
AK9002    2.75E-11  2.75E-11 SAR, SAR
TP8007    7.23E-12  7.23E-12 SAR, SAR
TH700J    1.36E-11  1.36E-11 SAR, SAR
TD7001    3.55E-11  3.55E-11 SAR, SAR
TE000z    4.09E-11  4.09E-11 SAR, SAR
UD700I    7.50E-11  7.50E-11 SAR, SAR
HN701E    2.84E-11  2.84E-11 SAR, SAR
HN4008    5.47E-12  5.47E-12 SAR, SAR
HK4002    2.72E-11  2.72E-11 SAR, SAR
HH800M    3.37E-11  3.37E-11 SAR, SAR
HH800J    3.60E-11  3.60E-11 SAR, SAR
HD800G    3.99E-11  3.99E-11 SAR, SAR
GD8004    4.08E-11  4.08E-11 SAR, SAR
KK5000    2.60E-13  2.60E-13 SAR, SAR
AD800A    7.02E-11  7.02E-11 SAR, SAR
GH9000    3.74E-11  3.74E-11 SAR, SAR
GD9006    6.67E-11  6.67E-11 SAR, SAR
HN001G    2.63E-11  2.63E-11 SAR, SAR
TT000W    4.50E-12  4.50E-12 SAR, SAR
PG4000    6.04E-12  6.04E-12 SAR, SAR
PP9000    4.31E-12  4.31E-12 SAR, SAR
PA800A    1.69E-11  1.69E-11 SAR, SAR
AH5002    6.20E-12  6.20E-12 SAR, SAR
HN600K    1.55E-11  1.55E-11 SAR, SAR
NK7003    2.41E-11  2.41E-11 SAR, SAR
PH8006    3.68E-11  3.68E-11 SAR, SAR
TN001R    3.77E-12  3.77E-12 SAR, SAR
HD0011    7.14E-11  7.14E-11 SAR, SAR
DK700N    1.18E-11  1.18E-11 SAR, SAR
TA900g    2.29E-12  2.29E-12 SAR, SAR
DK800A    3.05E-11  3.05E-11 SAR, SAR
ND5009    1.31E-11  1.31E-11 SAR, SAR
NN0008    2.19E-11  2.19E-11 SAR, SAR
HK0004    2.56E-11  2.56E-11 SAR, SAR
ND6008    1.81E-11  1.81E-11 SAR, SAR
TH0033    3.73E-11  3.73E-11 SAR, SAR
AA6004    2.47E-12  2.47E-12 SAR, SAR
ND0009    4.57E-11  4.57E-11 SAR, SAR
TN700P    2.30E-12  2.30E-12 SAR, SAR
HN900o    5.27E-12  5.27E-12 SAR, SAR
TH700c    3.29E-11  3.29E-11 SAR, SAR
PD6005    2.90E-11  2.90E-11 SAR, SAR
