    5694  ! number of records (species) in the file
! data generated using SIMPOL SAR
! 1st line gives the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GTH003h   3.727E-11   102.8
GTH003f   6.734E-11   104.4
GTH003d   6.698E-11   102.5
GTH003e   3.727E-11   102.8
GTN001S   1.856E-08    89.1
GTN001R   1.846E-08    87.3
GTH0007   1.027E-08    87.6
GTH003i   1.189E-09    87.2
GTH002H   3.747E-11   104.7
GTH002E   3.727E-11   102.8
GTH002F   2.073E-11   103.1
GTH0029   3.747E-11   104.7
GTH0027   3.727E-11   102.8
GTH0028   2.073E-11   103.1
GTH002B   1.033E-08    89.4
GTH002A   1.027E-08    87.6
GTH0008   5.715E-09    87.9
GTH002G   6.616E-10    87.5
GTH002r   1.195E-09    89.0
GTH002o   1.189E-09    87.2
GTH002p   6.616E-10    87.5
GTH002w   1.195E-09    89.0
GTH002u   1.189E-09    87.2
GTH002v   6.616E-10    87.5
GTK0005   3.295E-07    73.8
GTN001J   3.278E-07    71.9
GTH0009   1.824E-07    72.2
GTH002q   2.111E-08    71.8
GTH001n   2.578E-09    92.1
GTH001k   2.564E-09    90.2
GTH001l   1.426E-09    90.5
GTH001q   2.578E-09    92.1
GTH001o   2.564E-09    90.2
GTH001p   1.426E-09    90.5
GTH003O   2.578E-09    92.1
GTU0006   7.105E-07    76.8
GTH003M   2.564E-09    90.2
GTN000N   7.067E-07    74.9
GTH003N   1.426E-09    90.5
GTH0000   3.932E-07    75.2
GTA800l   2.355E-07    74.0
GTG800B   2.850E-06    68.0
GTP800F   3.621E-06    54.6
GTU9000   3.335E-05    55.1
GTH001m   1.457E-08    78.6
GTN7007   2.273E-09    90.8
GTN7003   2.261E-09    88.9
GTH7000   1.258E-09    89.2
GTN6001   1.414E-04    54.5
GTN7000   2.261E-09    88.9
GTN700P   3.468E-07    73.9
GTH700X   1.929E-07    74.2
GTN700N   6.156E-06    58.6
GTN7006   1.327E-05    61.6
GTH7004   1.265E-09    91.1
GTH7005   7.037E-10    91.3
GTH700C   1.258E-09    89.2
GTH7001   6.999E-10    89.5
GTH6002   7.866E-05    54.8
GTH700B   1.258E-09    89.2
