    5694  ! number of records (species) in the file
! data generated using NANNOOLAL SAR
! 1st line gives the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GTT900p   4.219E-09   112.2
GTT000J   3.070E-07    90.9
GTT000K   5.193E-08    99.2
GTT900m   8.667E-07    82.5
GTT900o   3.073E-05    68.6
GTT002n   1.093E-07    95.3
GTT900a   3.322E-07    87.1
GTT000M   5.371E-07    87.6
GTT002u   1.146E-06    83.6
GTT900b   2.293E-09   114.4
GTT900Z   2.748E-07    87.9
GTT9006   7.872E-06    74.2
GTT002k   5.779E-08    97.6
GTT900P   8.544E-08    92.7
GTT000N   9.063E-08    96.5
GTT001Y   4.377E-07    87.6
GTT900R   1.984E-10   125.7
GTT900O   6.937E-08    93.7
GTT900Q   2.551E-06    79.1
GTT002l   6.996E-09   107.3
GTT900j   1.199E-04    62.6
GTT0041   2.229E-08   102.7
GTT003x   1.341E-08   104.5
GTT003y   1.886E-09   113.9
GTT000O   5.223E-06    77.1
GTT003z   3.659E-07    89.0
GTT900e   3.947E-07    91.2
GTT900c   9.383E-08    96.4
GTT900d   1.556E-08   105.0
GTT003p   1.937E-05    69.4
GTT0046   5.625E-06    77.2
GTT900l   4.881E-08    99.0
GTT0033   1.447E-06    81.9
GTT001c   4.588E-07    87.2
GTT900k   1.223E-06    81.3
GTT900N   1.808E-04    58.6
GTT002m   7.663E-07    84.1
GTT002V   1.205E-06    84.3
GTT001T   1.915E-07    92.7
GTT002S   4.775E-07    87.2
GTT001Q   9.824E-08    95.1
GTT002T   9.824E-08    95.1
GTT001R   1.268E-08   104.6
GTT002U   4.067E-06    76.5
GTT001S   1.281E-06    81.7
GTT002D   8.482E-08    95.5
GTT001t   9.138E-08    95.8
GTT000W   6.373E-09   106.9
GTT000k   2.164E-08   102.3
GTT003Q   2.614E-06    79.3
GTT0039   2.694E-08   101.3
GTT001i   3.349E-09   111.7
GTE800N   1.929E-07    96.6
GTE800J   3.878E-08   102.4
GTE8003   5.132E-09   112.2
GTO6001   2.489E-04    63.8
GTE900N   4.088E-08   101.3
GTN700F   4.719E-09   111.4
GTH700U   3.923E-10   123.1
GTK7006   1.626E-06    84.5
GTU7003   1.622E-05    74.5
GTE800K   1.673E-07    95.9
GTE800G   3.594E-08   101.5
GTE8000   5.618E-09   110.8
GTN7002   2.696E-09   112.6
