! data generated using GROMHE SAR
GTH003N   4.173E+10
GTH0000   8.962E+05
GTA800l   9.841E+06
GTG800B   3.827E+06
GTP800F   1.394E+04
GTU9000   9.054E+04
GTH001m   4.974E+07
GTN7007   1.520E+06
GTN7003   2.215E+04
GTH7000   1.206E+07
GTN6001   5.329E+00
GTN7000   4.106E+04
GTN700P   5.987E+02
GTH700X   1.786E+04
GTN700N   1.092E+06
GTN7006   1.684E+01
GTH7004   5.804E+07
GTH7005   2.760E+10
GTH700C   8.456E+05
GTH7001   4.604E+08
GTH6002   1.421E+02
GTH700B   1.323E+06
GTH700k   1.786E+04
GTH700Y   6.633E+06
GTH700f   3.351E+08
GTH700V   4.492E+02
GTK6000   1.325E+05
GTN7008   7.134E+07
GTN7001   3.932E+08
GTH7002   5.659E+08
GTN700O   1.067E+06
GTH7006   1.930E+10
GTH700W   3.337E+08
GTE0013   4.464E+13
GTK7002   1.862E+09
GTK7000   6.054E+08
GTU7000   1.074E+04
GTN700L   5.669E+06
GTH700M   7.939E+06
GTT003E   1.656E+08
GTT003B   5.081E+05
GTT003C   3.325E+08
GTT003D   1.769E+07
GTT001n   1.166E+11
GTT001k   3.579E+08
GTT001l   2.342E+11
GTT001m   4.462E+09
GDK0007   3.204E+15
GND000S   2.086E+13
GHD000n   6.433E+15
GDO3001   6.502E+07
GDK0006   5.165E+13
GHD400B   3.696E+11
GHN4004   3.590E+11
GHH4001   7.887E+12
GTH004U   1.431E+13
GHD600L   1.977E+12
GHD500D   1.502E+11
GHN5009   1.874E+11
GHH5005   3.206E+12
GHD3005   1.207E+08
GHD500C   6.027E+11
GHD2001   2.381E+08
GHD400A   2.770E+10
GED2001   6.775E+01
GNK900L   1.424E+15
GHK900L   2.798E+17
GDK900b   6.946E+17
GNO6006   2.846E+12
GHO6006   1.431E+15
GDO6006   5.282E+11
GNN900m   1.416E+15
GHN900q   2.027E+16
GND9016   1.329E+17
GNN600N   8.059E+10
GHN600R   4.051E+13
GND600U   4.426E+11
GHN901Z   3.038E+16
GHH900W   1.000E+18
GHD901A   1.000E+18
GHN600j   6.072E+13
GHH600L   3.052E+16
GHD600U   1.127E+13
GTD900N   4.229E+11
GTN901A   3.360E+12
GTH902A   9.024E+12
GTA8003   5.624E+07
GTG8004   2.187E+07
GTP8003   7.945E+04
GTH003S   7.884E+09
GAO7004   7.783E+12
GGO7004   3.026E+12
GPO7004   1.186E+11
GEN8001   4.791E+08
GGN700F   2.036E+12
GPN700G   7.508E+09
GNK9004   1.119E+13
GEH8005   2.187E+11
GGH700A   6.457E+13
GPH700E   2.382E+11
GHK9004   1.784E+14
GAO7003   4.469E+10
GGO7003   1.738E+10
GPO7003   6.345E+07
GED8001   1.636E+11
GDK9005   2.397E+14
GAN700O   5.235E+12
GAH700K   1.661E+14
GAD700A   6.560E+13
GAK9009   3.757E+15
GGD7005   2.551E+13
GGK9006   1.461E+15
GPD7005   8.604E+10
GPK9007   4.925E+12
GNO6001   3.442E+09
GHO6001   1.571E+12
GDO6001   4.418E+09
GAO6003   1.020E+11
GGO6002   3.965E+10
GPO6002   1.485E+08
GNN6004   1.433E+08
GHN600C   6.542E+10
GND6006   9.248E+10
GHN6002   7.343E+10
GHH6002   3.353E+13
GHD6002   9.426E+10
GAH600C   2.175E+12
GGH6008   8.459E+11
GPH6009   3.168E+09
GHN9019   1.173E+12
GGN700E   9.179E+07
GPN700F   3.351E+05
GND900d   2.346E+12
GNN600J   1.754E+08
GHN600V   8.009E+10
GND600H   3.142E+08
GHH600P   1.709E+12
GHN600b   6.704E+09
GGH7008   3.490E+10
GPH700D   1.274E+08
GHD900N   4.814E+14
GHH600B   3.353E+13
GHD600D   9.426E+10
GHH600H   2.011E+12
GDD600A   2.131E+09
GDD4003   3.612E+08
GAN800L   9.938E+12
GAH800R   3.541E+13
GAG900G   6.534E+15
GPA900M   2.347E+13
GAD8008   5.076E+14
GAN800J   1.199E+13
GAH800O   2.761E+13
GAG900D   4.650E+14
GPA900J   1.641E+12
GAN8004   8.854E+14
GAH800Y   2.120E+14
GAH800P   7.556E+14
GAG900E   1.394E+17
GPA900K   5.007E+14
GAH8006   1.083E+16
GAN800G   4.523E+10
GAH800H   2.087E+11
GAG9009   2.907E+12
GPA900D   1.052E+10
GAD8005   1.771E+12
GAN800K   4.040E+14
GAH800Q   6.406E+14
GAG900F   1.527E+17
GPA900L   5.305E+14
GAD8007   4.017E+16
GAN6003   2.644E+10
GAH6002   1.207E+13
GAD6002   6.473E+10
GGD9005   2.198E+14
GGN9002   1.586E+13
GGH9002   4.689E+15
GGD9002   9.335E+10
GGD9004   5.128E+15
GPD9004   8.576E+12
GPN9002   6.158E+11
GPH9002   1.830E+14
GPD9001   3.637E+09
GPD9003   1.919E+14
GHO2000   4.572E+09
GDK900n   7.166E+13
GDK900B   7.640E+11
GAO6004   7.711E+08
GGO6003   2.998E+08
GPO6003   1.170E+07
GDK900t   3.109E+14
GND9018   3.059E+15
GHD9015   6.244E+14
GDK900v   4.527E+13
GDK700M   7.761E+12
GUK8006   1.300E+10
GND901Q   1.864E+13
GNN9016   3.028E+15
GHN901d   3.977E+14
GND901S   3.135E+13
GND700P   6.416E+12
GNU800V   6.744E+09
GHD901U   6.244E+14
GHN9024   6.527E+16
GHH9012   1.332E+16
GHD900w   9.658E+14
GHD700S   1.558E+13
GHU800U   2.775E+11
GDK700U   8.543E+10
GDO4001   4.992E+09
GNO4001   2.788E+10
GOO3000   1.464E+09
GNO3001   6.316E+06
GHO3001   2.940E+09
GDO4002   1.811E+07
GAO4000   1.343E+09
GGO4000   5.222E+08
GPO4000   2.038E+07
GDK700F   8.543E+10
GDK600F   3.294E+16
GUD700S   4.302E+08
GDO3003   7.306E+05
GAO3000   1.476E+07
GGO3000   5.738E+06
GPO3000   2.288E+05
GKO4001   9.758E+08
GNK4005   1.149E+07
GHK4006   1.960E+09
GDK4005   3.243E+09
GUD7007   1.005E+11
GUK7004   5.308E+08
GNU800N   9.421E+10
GHU800E   3.166E+12
GUD800K   3.572E+09
GUD800G   5.619E+10
GUD9009   5.107E+12
GUD700U   4.713E+09
GUD5002   4.302E+06
GND901H   4.641E+11
GAN6009   4.403E+08
GGN6005   1.712E+08
GPN6006   6.289E+05
GND900F   1.195E+12
GNN900B   1.480E+14
GHN900P   2.550E+13
GND900C   7.174E+11
GNN5002   9.319E+08
GHN5006   4.508E+11
GND5007   4.005E+09
GND700u   4.308E+11
GNU800F   1.845E+08
GNN700E   1.085E+15
GNN700C   1.143E+14
GHN700D   2.314E+16
GNN9008   8.041E+11
GNN9007   1.566E+14
GHN900C   1.716E+13
GNN9003   5.066E+11
GNN7006   5.406E+11
GNN800F   9.570E+07
GNN700D   1.000E+18
GHN901k   2.550E+13
GHN901l   3.158E+15
GHH9014   5.441E+14
GHN901I   1.531E+13
GHN500M   1.871E+09
GHH500G   9.052E+11
GHN500N   8.042E+09
GHN701E   8.650E+11
GHN800d   3.938E+09
GND700g   1.048E+13
GNN700c   7.920E+11
GHN7012   2.236E+14
GND700e   4.743E+09
GND700f   4.542E+14
GNN4004   1.230E+09
GHN4006   5.949E+11
GND4003   5.285E+09
GAN4002   3.454E+10
GGN4002   1.343E+10
GPN4003   5.061E+07
GNO3000   2.159E+07
GNN3000   9.316E+04
GHN3001   4.336E+07
GND4004   2.167E+07
GAN4000   7.668E+08
GGN4000   2.982E+08
GPN4001   1.095E+06
GND700Z   4.743E+09
GND600W   4.544E+15
GNU700E   2.138E+06
GND3001   5.464E+06
GAN3002   1.274E+07
GGN3001   4.953E+06
GPN3002   5.000E+04
GNN4008   1.680E+08
GHN400B   2.002E+08
GND400B   2.487E+10
GNU7003   5.170E+09
GNU700d   3.570E+08
GNN800G   3.691E+08
GHN800L   1.241E+10
GNU800E   3.294E+07
GNU800G   1.599E+09
GNU9005   4.699E+10
GAN9008   9.973E+11
GGN9009   3.878E+11
GPN9009   1.418E+09
GNU700G   4.347E+07
GHD901L   1.439E+14
GAH6009   1.645E+10
GGH6005   6.398E+09
GPH6006   2.350E+07
GHD8003   1.381E+12
GHD900x   6.244E+14
GHN901O   6.527E+16
GHH9013   1.332E+16
GHD901W   3.590E+14
GHD700r   1.656E+14
GHU800M   1.031E+11
GHN901M   3.977E+14
GHN901N   6.461E+16
GHH900y   8.485E+15
GHN701L   1.369E+14
GHN800S   5.349E+10
GHH900w   1.332E+16
GHH900x   1.000E+18
GHH900u   7.661E+15
GHH800K   2.201E+12
GHD700Z   1.823E+12
GHD4005   1.065E+11
GHO3000   1.161E+10
GHN3003   5.010E+07
GHH3001   2.332E+10
GHD4002   3.863E+08
GAH4001   2.865E+10
GGH4000   1.114E+10
GPH4001   4.093E+07
GHD700n   1.823E+12
GHD600W   7.028E+17
GHU900B   5.959E+12
GHU700C   8.639E+08
GHD3006   5.795E+06
GAH3001   1.171E+08
GGH3000   4.552E+07
GPH3001   4.595E+05
GHN4009   2.451E+08
GHH4004   4.181E+10
GHD4009   6.920E+10
GHU7005   2.144E+12
GHU700a   1.133E+10
GHN800T   1.892E+11
GHH800F   6.358E+12
GHU800L   7.172E+09
GHU800N   1.128E+11
GHU9005   1.026E+13
GHU700E   9.465E+09
GDO3002   3.528E+03
GDO2000   4.100E+04
GAO2000   2.370E+04
GGO2000   5.681E+04
GPO2000   8.335E+02
GNK800D   2.999E+10
GHK8007   3.581E+12
GDK900m   2.541E+11
GAK6002   1.727E+07
GGK6002   6.714E+06
GPK6002   2.421E+04
